
Joint Seat Allocation Authority 2026
IITs, IISc, NITs, IIEST, IIITs and Other-GFTIs for the Academic Year 2026-27

 Home
 CSC Login
Opening and Closing Ranks
Round No
Institute Type
Institute Name
Academic Program
Seat Type / Category
Opening/Closing Ranks for Open Seats represent CRL. Opening/Closing Ranks for EWS, OBC-NCL, SC and ST Seats represent respective Category Ranks. Opening/Closing Ranks for PwD Seats represent PwD Ranks within Respective Categories.

If the Closing/Opening rank has a suffix 'P', it indicates that the corresponding rank is from Preparatory Rank List.

Institute	Academic Program Name	Quota	Seat Type	Gender	Opening Rank	Closing Rank
Indian Institute of Technology Roorkee	Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	494	494
Indian Institute of Technology Roorkee	Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	115	117
Indian Institute of Technology Roorkee	Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)	AI	ST	Female-only (including Supernumerary)	323	323
Indian Institute of Technology Roorkee	Economics (5 Years, Bachelor of Science and Master of Science (Dual Degree))	AI	OPEN	Gender-Neutral	4478	5957
Indian Institute of Technology Roorkee	Economics (5 Years, Bachelor of Science and Master of Science (Dual Degree))	AI	OPEN	Female-only (including Supernumerary)	8511	10271
Indian Institute of Technology Roorkee	Economics (5 Years, Bachelor of Science and Master of Science (Dual Degree))	AI	EWS	Gender-Neutral	792	983
Indian Institute of Technology Roorkee	Economics (5 Years, Bachelor of Science and Master of Science (Dual Degree))	AI	EWS	Female-only (including Supernumerary)	2701	2701
Indian Institute of Technology Roorkee	Economics (5 Years, Bachelor of Science and Master of Science (Dual Degree))	AI	OBC-NCL	Gender-Neutral	2721	3410
Indian Institute of Technology Roorkee	Economics (5 Years, Bachelor of Science and Master of Science (Dual Degree))	AI	OBC-NCL	Female-only (including Supernumerary)	5564	6503
Indian Institute of Technology Roorkee	Economics (5 Years, Bachelor of Science and Master of Science (Dual Degree))	AI	SC	Gender-Neutral	822	2069
Indian Institute of Technology Roorkee	Economics (5 Years, Bachelor of Science and Master of Science (Dual Degree))	AI	SC	Female-only (including Supernumerary)	4301	4301
Indian Institute of Technology Roorkee	Economics (5 Years, Bachelor of Science and Master of Science (Dual Degree))	AI	ST	Gender-Neutral	363	808
Indian Institute of Technology Roorkee	Electrical Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	1591	2269
Indian Institute of Technology Roorkee	Electrical Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	4338	5415
Indian Institute of Technology Roorkee	Electrical Engineering (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	124	126
Indian Institute of Technology Roorkee	Electrical Engineering (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Female-only (including Supernumerary)	204P	204P
Indian Institute of Technology Roorkee	Electrical Engineering (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	297	354
Indian Institute of Technology Roorkee	Electrical Engineering (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	901	1049
Indian Institute of Technology Roorkee	Electrical Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	763	1027
Indian Institute of Technology Roorkee	Electrical Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	2293	2672
Indian Institute of Technology Roorkee	Electrical Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL (PwD)	Gender-Neutral	85	90
Indian Institute of Technology Roorkee	Electrical Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL (PwD)	Female-only (including Supernumerary)	129P	129P
Indian Institute of Technology Roorkee	Electrical Engineering (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	423	629
Indian Institute of Technology Roorkee	Electrical Engineering (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	680	1365
Indian Institute of Technology Roorkee	Electrical Engineering (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	244	306
Indian Institute of Technology Roorkee	Electrical Engineering (4 Years, Bachelor of Technology)	AI	ST	Female-only (including Supernumerary)	418	467
Indian Institute of Technology Roorkee	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	865	1541
Indian Institute of Technology Roorkee	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	2869	3926
Indian Institute of Technology Roorkee	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	90	110
Indian Institute of Technology Roorkee	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Female-only (including Supernumerary)	257	257
Indian Institute of Technology Roorkee	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	210	272
Indian Institute of Technology Roorkee	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	823	864
Indian Institute of Technology Roorkee	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	374	752
Indian Institute of Technology Roorkee	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	1518	2087
Indian Institute of Technology Roorkee	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL (PwD)	Gender-Neutral	49	49
Indian Institute of Technology Roorkee	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	213	376
Indian Institute of Technology Roorkee	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	628	854
Indian Institute of Technology Roorkee	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	AI	SC (PwD)	Gender-Neutral	15P	15P
Indian Institute of Technology Roorkee	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	152	223
Indian Institute of Technology Roorkee	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	AI	ST	Female-only (including Supernumerary)	329	401
Indian Institute of Technology Roorkee	Energy Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	4584	5418
Indian Institute of Technology Roorkee	Energy Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	7804	7804
Indian Institute of Technology Roorkee	Energy Engineering (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	987	1016
Indian Institute of Technology Roorkee	Energy Engineering (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	2636	2636
Indian Institute of Technology Roorkee	Energy Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	2453	2536
Indian Institute of Technology Roorkee	Energy Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	5636	5636
Indian Institute of Technology Roorkee	Energy Engineering (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	885	1446
Indian Institute of Technology Roorkee	Energy Engineering (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	2866	2866
Indian Institute of Technology Roorkee	Energy Engineering (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	913	913
Indian Institute of Technology Roorkee	Engineering Physics (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	2748	4251
Indian Institute of Technology Roorkee	Engineering Physics (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	7214	10238
Indian Institute of Technology Roorkee	Engineering Physics (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	142P	142P
Indian Institute of Technology Roorkee	Engineering Physics (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	902	936
Indian Institute of Technology Roorkee	Engineering Physics (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	2061	2061
Indian Institute of Technology Roorkee	Engineering Physics (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	1926	2356
Indian Institute of Technology Roorkee	Engineering Physics (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	5878	6664
Indian Institute of Technology Roorkee	Engineering Physics (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	1071	1495
Indian Institute of Technology Roorkee	Engineering Physics (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	2924	3074
Indian Institute of Technology Roorkee	Engineering Physics (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	729	908
Indian Institute of Technology Roorkee	Geological Technology (5 Years, Integrated Master of Technology)	AI	OPEN	Gender-Neutral	9793	11560
Indian Institute of Technology Roorkee	Geological Technology (5 Years, Integrated Master of Technology)	AI	OPEN	Female-only (including Supernumerary)	15758	19186
Indian Institute of Technology Roorkee	Geological Technology (5 Years, Integrated Master of Technology)	AI	EWS	Gender-Neutral	1543	1714
Indian Institute of Technology Roorkee	Geological Technology (5 Years, Integrated Master of Technology)	AI	EWS	Female-only (including Supernumerary)	2929	2929
Indian Institute of Technology Roorkee	Geological Technology (5 Years, Integrated Master of Technology)	AI	OBC-NCL	Gender-Neutral	4009	4545
Indian Institute of Technology Roorkee	Geological Technology (5 Years, Integrated Master of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	9685	9893
Indian Institute of Technology Roorkee	Geological Technology (5 Years, Integrated Master of Technology)	AI	SC	Gender-Neutral	2440	2663
Indian Institute of Technology Roorkee	Geological Technology (5 Years, Integrated Master of Technology)	AI	SC	Female-only (including Supernumerary)	3838	3838
Indian Institute of Technology Roorkee	Geological Technology (5 Years, Integrated Master of Technology)	AI	ST	Gender-Neutral	1191	1385
Indian Institute of Technology Roorkee	Geological Technology (5 Years, Integrated Master of Technology)	AI	ST	Female-only (including Supernumerary)	2001	2001
Indian Institute of Technology Roorkee	Geophysical Technology (5 Years, Integrated Master of Technology)	AI	OPEN	Gender-Neutral	8272	9779
Indian Institute of Technology Roorkee	Geophysical Technology (5 Years, Integrated Master of Technology)	AI	OPEN	Female-only (including Supernumerary)	17615	17838
Indian Institute of Technology Roorkee	Geophysical Technology (5 Years, Integrated Master of Technology)	AI	EWS	Gender-Neutral	1457	1534
Indian Institute of Technology Roorkee	Geophysical Technology (5 Years, Integrated Master of Technology)	AI	EWS	Female-only (including Supernumerary)	2882	2882
Indian Institute of Technology Roorkee	Geophysical Technology (5 Years, Integrated Master of Technology)	AI	OBC-NCL	Gender-Neutral	2386	4080
Indian Institute of Technology Roorkee	Geophysical Technology (5 Years, Integrated Master of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	9245	9435
Indian Institute of Technology Roorkee	Geophysical Technology (5 Years, Integrated Master of Technology)	AI	SC	Gender-Neutral	2254	2593
Indian Institute of Technology Roorkee	Geophysical Technology (5 Years, Integrated Master of Technology)	AI	SC	Female-only (including Supernumerary)	4184	4184
Indian Institute of Technology Roorkee	Geophysical Technology (5 Years, Integrated Master of Technology)	AI	ST	Gender-Neutral	1220	1428
Indian Institute of Technology Roorkee	Geophysical Technology (5 Years, Integrated Master of Technology)	AI	ST	Female-only (including Supernumerary)	1896	1896
Indian Institute of Technology Roorkee	Mathematics & Computing (5 Years, Bachelor of Science and Master of Science (Dual Degree))	AI	OPEN	Gender-Neutral	964	1529
Indian Institute of Technology Roorkee	Mathematics & Computing (5 Years, Bachelor of Science and Master of Science (Dual Degree))	AI	OPEN	Female-only (including Supernumerary)	3626	4596
Indian Institute of Technology Roorkee	Mathematics & Computing (5 Years, Bachelor of Science and Master of Science (Dual Degree))	AI	OPEN (PwD)	Gender-Neutral	100	100
Indian Institute of Technology Roorkee	Mathematics & Computing (5 Years, Bachelor of Science and Master of Science (Dual Degree))	AI	EWS	Gender-Neutral	242	281
Indian Institute of Technology Roorkee	Mathematics & Computing (5 Years, Bachelor of Science and Master of Science (Dual Degree))	AI	EWS	Female-only (including Supernumerary)	832	832
Indian Institute of Technology Roorkee	Mathematics & Computing (5 Years, Bachelor of Science and Master of Science (Dual Degree))	AI	OBC-NCL	Gender-Neutral	522	789
Indian Institute of Technology Roorkee	Mathematics & Computing (5 Years, Bachelor of Science and Master of Science (Dual Degree))	AI	OBC-NCL	Female-only (including Supernumerary)	2316	2567
Indian Institute of Technology Roorkee	Mathematics & Computing (5 Years, Bachelor of Science and Master of Science (Dual Degree))	AI	OBC-NCL (PwD)	Gender-Neutral	87	87
Indian Institute of Technology Roorkee	Mathematics & Computing (5 Years, Bachelor of Science and Master of Science (Dual Degree))	AI	SC	Gender-Neutral	236	493
Indian Institute of Technology Roorkee	Mathematics & Computing (5 Years, Bachelor of Science and Master of Science (Dual Degree))	AI	SC	Female-only (including Supernumerary)	1395	1395
Indian Institute of Technology Roorkee	Mathematics & Computing (5 Years, Bachelor of Science and Master of Science (Dual Degree))	AI	ST	Gender-Neutral	297	384
Indian Institute of Technology Roorkee	Mathematics & Computing (5 Years, Bachelor of Science and Master of Science (Dual Degree))	AI	ST	Female-only (including Supernumerary)	629	629
Indian Institute of Technology Roorkee	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	2763	4453
Indian Institute of Technology Roorkee	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	8139	11201
Indian Institute of Technology Roorkee	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	28	54P
Indian Institute of Technology Roorkee	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Female-only (including Supernumerary)	410P	410P
Indian Institute of Technology Roorkee	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	615	794
Indian Institute of Technology Roorkee	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	1770	2173
Indian Institute of Technology Roorkee	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	1040	1969
Indian Institute of Technology Roorkee	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	3628	5163
Indian Institute of Technology Roorkee	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL (PwD)	Gender-Neutral	98P	98P
Indian Institute of Technology Roorkee	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	633	1090
Indian Institute of Technology Roorkee	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	1922	2327
Indian Institute of Technology Roorkee	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	391	621
Indian Institute of Technology Roorkee	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	ST	Female-only (including Supernumerary)	806	997
Indian Institute of Technology Roorkee	Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	6582	7977
