
Joint Seat Allocation Authority 2026
IITs, IISc, NITs, IIEST, IIITs and Other-GFTIs for the Academic Year 2026-27

 Home
 CSC Login
Opening and Closing Ranks
Round No
Institute Type
Institute Name
Academic Program
Seat Type / Category
Opening/Closing Ranks for Open Seats represent CRL. Opening/Closing Ranks for EWS, OBC-NCL, SC and ST Seats represent respective Category Ranks. Opening/Closing Ranks for PwD Seats represent PwD Ranks within Respective Categories.

If the Closing/Opening rank has a suffix 'P', it indicates that the corresponding rank is from Preparatory Rank List.

Institute	Academic Program Name	Quota	Seat Type	Gender	Opening Rank	Closing Rank
Visvesvaraya National Institute of Technology, Nagpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	OS	EWS	Gender-Neutral	1372	1464
Visvesvaraya National Institute of Technology, Nagpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	OS	EWS	Female-only (including Supernumerary)	3073	3073
Visvesvaraya National Institute of Technology, Nagpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Gender-Neutral	3301	4119
Visvesvaraya National Institute of Technology, Nagpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Female-only (including Supernumerary)	6217	6614
Visvesvaraya National Institute of Technology, Nagpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL (PwD)	Gender-Neutral	218	218
Visvesvaraya National Institute of Technology, Nagpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	OS	SC	Gender-Neutral	1489	2172
Visvesvaraya National Institute of Technology, Nagpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	OS	SC	Female-only (including Supernumerary)	2835	3033
Visvesvaraya National Institute of Technology, Nagpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	OS	ST	Gender-Neutral	757	795
Visvesvaraya National Institute of Technology, Nagpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	OS	ST	Female-only (including Supernumerary)	1518	1518
Visvesvaraya National Institute of Technology, Nagpur	Electronics Engineering (VLSI Design and Technology) (4 Years, Bachelor of Technology)	HS	OPEN	Gender-Neutral	12092	14862
Visvesvaraya National Institute of Technology, Nagpur	Electronics Engineering (VLSI Design and Technology) (4 Years, Bachelor of Technology)	HS	OPEN	Female-only (including Supernumerary)	18963	20793
Visvesvaraya National Institute of Technology, Nagpur	Electronics Engineering (VLSI Design and Technology) (4 Years, Bachelor of Technology)	HS	EWS	Gender-Neutral	2117	2163
Visvesvaraya National Institute of Technology, Nagpur	Electronics Engineering (VLSI Design and Technology) (4 Years, Bachelor of Technology)	HS	EWS	Female-only (including Supernumerary)	3358	3358
Visvesvaraya National Institute of Technology, Nagpur	Electronics Engineering (VLSI Design and Technology) (4 Years, Bachelor of Technology)	HS	OBC-NCL	Gender-Neutral	4701	6136
Visvesvaraya National Institute of Technology, Nagpur	Electronics Engineering (VLSI Design and Technology) (4 Years, Bachelor of Technology)	HS	OBC-NCL	Female-only (including Supernumerary)	8973	10927
Visvesvaraya National Institute of Technology, Nagpur	Electronics Engineering (VLSI Design and Technology) (4 Years, Bachelor of Technology)	HS	OBC-NCL (PwD)	Gender-Neutral	314	314
Visvesvaraya National Institute of Technology, Nagpur	Electronics Engineering (VLSI Design and Technology) (4 Years, Bachelor of Technology)	HS	SC	Gender-Neutral	2344	2729
Visvesvaraya National Institute of Technology, Nagpur	Electronics Engineering (VLSI Design and Technology) (4 Years, Bachelor of Technology)	HS	SC	Female-only (including Supernumerary)	4068	4068
Visvesvaraya National Institute of Technology, Nagpur	Electronics Engineering (VLSI Design and Technology) (4 Years, Bachelor of Technology)	HS	ST	Gender-Neutral	1761	2342
Visvesvaraya National Institute of Technology, Nagpur	Electronics Engineering (VLSI Design and Technology) (4 Years, Bachelor of Technology)	OS	OPEN	Gender-Neutral	10788	12695
Visvesvaraya National Institute of Technology, Nagpur	Electronics Engineering (VLSI Design and Technology) (4 Years, Bachelor of Technology)	OS	OPEN	Female-only (including Supernumerary)	17082	18140
Visvesvaraya National Institute of Technology, Nagpur	Electronics Engineering (VLSI Design and Technology) (4 Years, Bachelor of Technology)	OS	OPEN (PwD)	Gender-Neutral	513	513
Visvesvaraya National Institute of Technology, Nagpur	Electronics Engineering (VLSI Design and Technology) (4 Years, Bachelor of Technology)	OS	EWS	Gender-Neutral	1718	1793
Visvesvaraya National Institute of Technology, Nagpur	Electronics Engineering (VLSI Design and Technology) (4 Years, Bachelor of Technology)	OS	EWS	Female-only (including Supernumerary)	2518	2518
Visvesvaraya National Institute of Technology, Nagpur	Electronics Engineering (VLSI Design and Technology) (4 Years, Bachelor of Technology)	OS	OBC-NCL	Gender-Neutral	3865	4453
Visvesvaraya National Institute of Technology, Nagpur	Electronics Engineering (VLSI Design and Technology) (4 Years, Bachelor of Technology)	OS	OBC-NCL	Female-only (including Supernumerary)	7983	8136
Visvesvaraya National Institute of Technology, Nagpur	Electronics Engineering (VLSI Design and Technology) (4 Years, Bachelor of Technology)	OS	SC	Gender-Neutral	2367	2972
Visvesvaraya National Institute of Technology, Nagpur	Electronics Engineering (VLSI Design and Technology) (4 Years, Bachelor of Technology)	OS	SC	Female-only (including Supernumerary)	3493	3493
Visvesvaraya National Institute of Technology, Nagpur	Electronics Engineering (VLSI Design and Technology) (4 Years, Bachelor of Technology)	OS	ST	Gender-Neutral	1063	1098
Visvesvaraya National Institute of Technology, Nagpur	Electronics Engineering (VLSI Design and Technology) (4 Years, Bachelor of Technology)	OS	ST (PwD)	Gender-Neutral	70	70
Visvesvaraya National Institute of Technology, Nagpur	Engineering Physics (4 Years, Bachelor of Technology)	HS	OPEN	Gender-Neutral	16824	18412
Visvesvaraya National Institute of Technology, Nagpur	Engineering Physics (4 Years, Bachelor of Technology)	HS	OPEN	Female-only (including Supernumerary)	27874	36574
Visvesvaraya National Institute of Technology, Nagpur	Engineering Physics (4 Years, Bachelor of Technology)	HS	OPEN (PwD)	Gender-Neutral	1616	1616
Visvesvaraya National Institute of Technology, Nagpur	Engineering Physics (4 Years, Bachelor of Technology)	HS	EWS	Gender-Neutral	3681	3681
Visvesvaraya National Institute of Technology, Nagpur	Engineering Physics (4 Years, Bachelor of Technology)	HS	OBC-NCL	Gender-Neutral	10133	11547
Visvesvaraya National Institute of Technology, Nagpur	Engineering Physics (4 Years, Bachelor of Technology)	HS	OBC-NCL	Female-only (including Supernumerary)	19243	19243
Visvesvaraya National Institute of Technology, Nagpur	Engineering Physics (4 Years, Bachelor of Technology)	HS	SC	Gender-Neutral	4293	5616
Visvesvaraya National Institute of Technology, Nagpur	Engineering Physics (4 Years, Bachelor of Technology)	HS	ST	Gender-Neutral	2495	2495
Visvesvaraya National Institute of Technology, Nagpur	Engineering Physics (4 Years, Bachelor of Technology)	OS	OPEN	Gender-Neutral	18979	20166
Visvesvaraya National Institute of Technology, Nagpur	Engineering Physics (4 Years, Bachelor of Technology)	OS	OPEN	Female-only (including Supernumerary)	23300	35291
Visvesvaraya National Institute of Technology, Nagpur	Engineering Physics (4 Years, Bachelor of Technology)	OS	EWS	Gender-Neutral	3501	4329
Visvesvaraya National Institute of Technology, Nagpur	Engineering Physics (4 Years, Bachelor of Technology)	OS	OBC-NCL	Gender-Neutral	7170	9316
Visvesvaraya National Institute of Technology, Nagpur	Engineering Physics (4 Years, Bachelor of Technology)	OS	OBC-NCL	Female-only (including Supernumerary)	16700	16700
Visvesvaraya National Institute of Technology, Nagpur	Engineering Physics (4 Years, Bachelor of Technology)	OS	SC	Gender-Neutral	4735	4766
Visvesvaraya National Institute of Technology, Nagpur	Engineering Physics (4 Years, Bachelor of Technology)	OS	ST	Gender-Neutral	2483	2483
Visvesvaraya National Institute of Technology, Nagpur	Mathematics and Computing (4 Years, Bachelor of Technology)	HS	OPEN	Gender-Neutral	8632	10845
Visvesvaraya National Institute of Technology, Nagpur	Mathematics and Computing (4 Years, Bachelor of Technology)	HS	OPEN	Female-only (including Supernumerary)	16144	16144
Visvesvaraya National Institute of Technology, Nagpur	Mathematics and Computing (4 Years, Bachelor of Technology)	HS	EWS	Gender-Neutral	1501	1501
Visvesvaraya National Institute of Technology, Nagpur	Mathematics and Computing (4 Years, Bachelor of Technology)	HS	OBC-NCL	Gender-Neutral	4236	4435
Visvesvaraya National Institute of Technology, Nagpur	Mathematics and Computing (4 Years, Bachelor of Technology)	HS	OBC-NCL	Female-only (including Supernumerary)	8622	8622
Visvesvaraya National Institute of Technology, Nagpur	Mathematics and Computing (4 Years, Bachelor of Technology)	HS	SC	Gender-Neutral	2433	2433
Visvesvaraya National Institute of Technology, Nagpur	Mathematics and Computing (4 Years, Bachelor of Technology)	HS	SC	Female-only (including Supernumerary)	1822	1822
Visvesvaraya National Institute of Technology, Nagpur	Mathematics and Computing (4 Years, Bachelor of Technology)	HS	ST	Gender-Neutral	1281	1281
Visvesvaraya National Institute of Technology, Nagpur	Mathematics and Computing (4 Years, Bachelor of Technology)	OS	OPEN	Gender-Neutral	6389	8271
Visvesvaraya National Institute of Technology, Nagpur	Mathematics and Computing (4 Years, Bachelor of Technology)	OS	OPEN	Female-only (including Supernumerary)	13410	13410
Visvesvaraya National Institute of Technology, Nagpur	Mathematics and Computing (4 Years, Bachelor of Technology)	OS	EWS	Gender-Neutral	1452	1452
Visvesvaraya National Institute of Technology, Nagpur	Mathematics and Computing (4 Years, Bachelor of Technology)	OS	EWS	Female-only (including Supernumerary)	2678	2678
Visvesvaraya National Institute of Technology, Nagpur	Mathematics and Computing (4 Years, Bachelor of Technology)	OS	OBC-NCL	Gender-Neutral	3438	3719
Visvesvaraya National Institute of Technology, Nagpur	Mathematics and Computing (4 Years, Bachelor of Technology)	OS	OBC-NCL	Female-only (including Supernumerary)	7500	7500
Visvesvaraya National Institute of Technology, Nagpur	Mathematics and Computing (4 Years, Bachelor of Technology)	OS	SC	Gender-Neutral	2024	2240
Visvesvaraya National Institute of Technology, Nagpur	Mathematics and Computing (4 Years, Bachelor of Technology)	OS	ST	Gender-Neutral	1032	1032
Visvesvaraya National Institute of Technology, Nagpur	Mechanical Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Gender-Neutral	16902	20575
Visvesvaraya National Institute of Technology, Nagpur	Mechanical Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Female-only (including Supernumerary)	23426	33760
Visvesvaraya National Institute of Technology, Nagpur	Mechanical Engineering (4 Years, Bachelor of Technology)	HS	OPEN (PwD)	Gender-Neutral	678	678
Visvesvaraya National Institute of Technology, Nagpur	Mechanical Engineering (4 Years, Bachelor of Technology)	HS	EWS	Gender-Neutral	2988	3457
Visvesvaraya National Institute of Technology, Nagpur	Mechanical Engineering (4 Years, Bachelor of Technology)	HS	EWS	Female-only (including Supernumerary)	6485	6485
Visvesvaraya National Institute of Technology, Nagpur	Mechanical Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Gender-Neutral	5612	8121
Visvesvaraya National Institute of Technology, Nagpur	Mechanical Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Female-only (including Supernumerary)	10718	14958
Visvesvaraya National Institute of Technology, Nagpur	Mechanical Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL (PwD)	Gender-Neutral	285	285
Visvesvaraya National Institute of Technology, Nagpur	Mechanical Engineering (4 Years, Bachelor of Technology)	HS	SC	Gender-Neutral	2619	4059
Visvesvaraya National Institute of Technology, Nagpur	Mechanical Engineering (4 Years, Bachelor of Technology)	HS	SC	Female-only (including Supernumerary)	4438	6164
Visvesvaraya National Institute of Technology, Nagpur	Mechanical Engineering (4 Years, Bachelor of Technology)	HS	ST	Gender-Neutral	2270	2684
Visvesvaraya National Institute of Technology, Nagpur	Mechanical Engineering (4 Years, Bachelor of Technology)	HS	ST	Female-only (including Supernumerary)	4117	4117
Visvesvaraya National Institute of Technology, Nagpur	Mechanical Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Gender-Neutral	14858	21062
Visvesvaraya National Institute of Technology, Nagpur	Mechanical Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Female-only (including Supernumerary)	28071	32039
Visvesvaraya National Institute of Technology, Nagpur	Mechanical Engineering (4 Years, Bachelor of Technology)	OS	OPEN (PwD)	Gender-Neutral	1198	1198
Visvesvaraya National Institute of Technology, Nagpur	Mechanical Engineering (4 Years, Bachelor of Technology)	OS	EWS	Gender-Neutral	3303	3514
Visvesvaraya National Institute of Technology, Nagpur	Mechanical Engineering (4 Years, Bachelor of Technology)	OS	EWS	Female-only (including Supernumerary)	5338	5338
Visvesvaraya National Institute of Technology, Nagpur	Mechanical Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Gender-Neutral	7246	7835
Visvesvaraya National Institute of Technology, Nagpur	Mechanical Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Female-only (including Supernumerary)	11537	14658
Visvesvaraya National Institute of Technology, Nagpur	Mechanical Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL (PwD)	Gender-Neutral	744	744
Visvesvaraya National Institute of Technology, Nagpur	Mechanical Engineering (4 Years, Bachelor of Technology)	OS	SC	Gender-Neutral	3588	4085
Visvesvaraya National Institute of Technology, Nagpur	Mechanical Engineering (4 Years, Bachelor of Technology)	OS	SC	Female-only (including Supernumerary)	6989	7113
Visvesvaraya National Institute of Technology, Nagpur	Mechanical Engineering (4 Years, Bachelor of Technology)	OS	ST	Gender-Neutral	1237	1395
Visvesvaraya National Institute of Technology, Nagpur	Mechanical Engineering (4 Years, Bachelor of Technology)	OS	ST	Female-only (including Supernumerary)	2325	2325
Visvesvaraya National Institute of Technology, Nagpur	Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Gender-Neutral	32451	42377
Visvesvaraya National Institute of Technology, Nagpur	Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Female-only (including Supernumerary)	40321	49965
Visvesvaraya National Institute of Technology, Nagpur	Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)	HS	OPEN (PwD)	Gender-Neutral	2944	2944
Visvesvaraya National Institute of Technology, Nagpur	Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)	HS	EWS	Gender-Neutral	6386	7511
Visvesvaraya National Institute of Technology, Nagpur	Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)	HS	EWS	Female-only (including Supernumerary)	9701	10939
Visvesvaraya National Institute of Technology, Nagpur	Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Gender-Neutral	12990	16772
Visvesvaraya National Institute of Technology, Nagpur	Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Female-only (including Supernumerary)	18084	20752
Visvesvaraya National Institute of Technology, Nagpur	Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL (PwD)	Gender-Neutral	1492	1492
Visvesvaraya National Institute of Technology, Nagpur	Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)	HS	SC	Gender-Neutral	5967	7461
Visvesvaraya National Institute of Technology, Nagpur	Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)	HS	SC	Female-only (including Supernumerary)	7571	7700
Visvesvaraya National Institute of Technology, Nagpur	Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)	HS	ST	Gender-Neutral	3878	4103
